x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
6.4319,8.6735,0.85,0.9,0.999966,0.008229,-0.008229,0.999966,0.00777566,0.00255792,0.00036258,43.0
6.5319,8.6744,0.85,0.9,0.999959,0.009019,-0.009019,0.999959,0.00803347,0.00262057,0.0001682,43.1
6.6319,8.6753,0.85,0.9,0.999952,0.009835,-0.009835,0.999952,0.00829978,0.00259156,-0.00109038,43.2
6.7319,8.6764,0.85,0.9,0.999943,0.010679,-0.010679,0.999943,0.00855178,0.00240249,-0.00145086,43.3
6.8319,8.6775,0.85,0.9,0.999933,0.011546,-0.011546,0.999933,0.00878028,0.00230139,-0.00022695,43.4
6.9319,8.6787,0.85,0.9,0.999923,0.012435,-0.012435,0.999923,0.00901206,0.0023571,-0.00082372,43.5
7.0319,8.68,0.85,0.9,0.999911,0.013348,-0.013348,0.999911,0.0092517,0.00213665,-0.02433841,43.6
7.1319,8.6813,0.85,0.9,0.999898,0.014285,-0.014285,0.999898,0.00943939,-0.00251058,-0.10350307,43.7
7.2319,8.6828,0.85,0.9,0.999884,0.015236,-0.015236,0.999884,0.00874958,-0.01856397,-0.19537194,43.8
7.3319,8.6844,0.85,0.9,0.999871,0.016035,-0.016035,0.999871,0.0057266,-0.04158497,-0.1919903,43.9
7.4319,8.686,0.85,0.9,0.999866,0.016381,-0.016381,0.999866,0.00043259,-0.05696203,-0.09839806,44.0
7.5318,8.6877,0.85,0.9,0.99987,0.016121,-0.016121,0.99987,-0.00566581,-0.06126458,-0.02410696,44.1
7.6318,8.6892,0.85,0.9,0.999884,0.015248,-0.015248,0.999884,-0.01182033,-0.06178342,-0.00571811,44.2
7.7318,8.6907,0.85,0.9,0.999905,0.013757,-0.013757,0.999905,-0.01802249,-0.0624082,-0.00774261,44.3
7.8318,8.692,0.85,0.9,0.999932,0.011644,-0.011644,0.999932,-0.02430197,-0.06333194,-0.01075846,44.4
7.9318,8.693,0.85,0.9,0.99996,0.008897,-0.008897,0.99996,-0.03068888,-0.06455989,-0.01762609,44.5
8.0318,8.6938,0.85,0.9,0.999985,0.005506,-0.005506,0.999985,-0.03721395,-0.06685716,-0.02599216,44.6
8.1318,8.6941,0.85,0.9,0.999999,0.001455,-0.001455,0.999999,-0.04406031,-0.06975832,-0.02096825,44.7
8.2318,8.6941,0.85,0.9,0.999995,-0.003306,0.003306,0.999995,-0.05116561,-0.07105081,-0.01235358,44.8
8.3318,8.6935,0.85,0.9,0.999961,-0.008778,0.008778,0.999961,-0.05827047,-0.07222904,-0.02221407,44.9
8.4318,8.6923,0.85,0.9,0.999888,-0.01496,0.01496,0.999888,-0.06561142,-0.07549363,-0.0355158,45.0
8.5318,8.6905,0.85,0.9,0.99976,-0.021899,0.021899,0.99976,-0.0733692,-0.0793322,-0.04051926,45.1
8.6317,8.6879,0.85,0.9,0.999561,-0.02963,0.02963,0.999561,-0.08147786,-0.08359748,-0.05815944,45.2
8.7317,8.6846,0.85,0.9,0.999271,-0.038187,0.038187,0.999271,-0.09008869,-0.09096409,-0.07146127,45.3
8.8316,8.6803,0.85,0.9,0.998865,-0.047634,0.047634,0.998865,-0.09967068,-0.09788973,-0.03559249,45.4
8.9315,8.675,0.85,1.937,0.998311,-0.058098,0.058098,0.998311,-0.10966664,-0.09808259,-0.17466355,45.5
9.0312,8.6687,0.85,9.8,0.99758,-0.069529,0.069529,0.99758,-0.1192872,-0.13282244,-2.41412813,45.6
9.131,8.6611,0.85,9.8,0.996641,-0.081896,0.081896,0.996641,-0.13623113,-0.58090821,-9.60477983,45.7
9.2306,8.6523,0.85,9.8,0.995315,-0.09668,0.09668,0.995315,-0.23546884,-2.05377841,-20.26833411,45.8
9.33,8.6418,0.85,9.8,0.991679,-0.128739,0.128739,0.991679,-0.54698681,-4.63457503,-29.26766719,45.9
9.4288,8.6266,0.85,9.8,0.978779,-0.204917,0.204917,0.978779,-1.16238384,-7.90731185,-26.04339935,46.0
9.5254,8.6009,0.85,9.8,0.93501,-0.354621,0.354621,0.93501,-2.12844918,-9.8432549,12.76529131,46.1
9.6144,8.5562,0.967,1.433,0.804849,-0.59348,0.59348,0.804849,-3.13103483,-5.35425358,72.16299055,46.2
9.6832,8.4845,0.89,6.241,0.553585,-0.832793,0.832793,0.553585,-3.1992999,4.58934321,75.9313324,46.3
9.7229,8.3931,0.85,24.25,0.297683,-0.954665,0.954665,0.297683,-2.21316618,9.8320129,16.18649103,46.4
9.7423,8.2951,0.85,24.25,0.139769,-0.990184,0.990184,0.139769,-1.23289732,7.82664141,-26.3658469,46.5
9.7507,8.1955,0.85,24.25,0.05459,-0.998509,0.998509,0.05459,-0.6478379,4.55884352,-26.88661225,46.6
9.7532,8.0955,0.85,24.25,0.010521,-0.999945,0.999945,0.010521,-0.32112862,2.44931896,-17.40949572,46.7
9.7529,7.9955,0.85,24.25,-0.009635,-0.999954,0.999954,-0.009635,-0.15797411,1.07694437,-10.54466457,46.8
9.7513,7.8955,0.85,24.25,-0.021075,-0.999778,0.999778,-0.021075,-0.10573974,0.34038605,-4.61554249,46.9
9.7486,7.7955,0.85,17.697,-0.030778,-0.999526,0.999526,-0.030778,-0.0898969,0.15383587,-0.92878919,47.0
9.7451,7.6956,0.85,0.8,-0.039046,-0.999237,0.999237,-0.039046,-0.07497257,0.15462821,0.05326649,47.1
9.7408,7.5957,0.85,0.8,-0.045762,-0.998952,0.998952,-0.045762,-0.05897126,0.16448917,0.08977476,47.2
9.736,7.4958,0.85,0.8,-0.050828,-0.998707,0.998707,-0.050828,-0.04207473,0.17258316,0.07354504,47.3
9.7307,7.396,0.85,0.8,-0.054166,-0.998532,0.998532,-0.054166,-0.02445463,0.17919818,0.05410075,47.4
9.7251,7.2961,0.85,0.8,-0.055712,-0.998447,0.998447,-0.055712,-0.0062351,0.18340331,-0.0315644,47.5
9.7195,7.1963,0.85,0.8,-0.055411,-0.998464,0.998464,-0.055411,0.01222604,0.1728853,-0.28755598,47.6
9.714,7.0964,0.85,0.8,-0.05327,-0.99858,0.99858,-0.05327,0.02834196,0.12589212,-0.59926894,47.7
9.7089,6.9966,0.85,1.1,-0.049751,-0.998762,0.998762,-0.049751,0.03740446,0.05303151,-0.6261478,47.8
9.7041,6.8967,0.85,1.1,-0.045799,-0.998951,0.998951,-0.045799,0.03894827,0.00066256,-0.33993897,47.9
9.6997,6.7968,0.85,1.1,-0.041969,-0.999119,0.999119,-0.041969,0.03753697,-0.01495628,-0.08038574,48.0
9.6957,6.6968,0.87,0.999,-0.038298,-0.999266,0.999266,-0.038298,0.03595701,-0.01541459,0.00068395,48.1
9.692,6.5969,0.959,0.962,-0.034783,-0.999395,0.999395,-0.034783,0.03445405,-0.01481949,0.00137181,48.2
9.6887,6.497,0.9,1.05,-0.031411,-0.999507,0.999507,-0.031411,0.03299311,-0.01514023,-0.00521919,48.3
9.6858,6.397,0.9,1.05,-0.028188,-0.999603,0.999603,-0.028188,0.03142601,-0.01586333,-0.00247574,48.4
9.6831,6.297,0.9,1.05,-0.025129,-0.999684,0.999684,-0.025129,0.02982045,-0.01563538,0.00445182,48.5
9.6807,6.1971,0.9,1.05,-0.022226,-0.999753,0.999753,-0.022226,0.02829893,-0.01497297,0.00487293,48.6
9.6787,6.0971,0.9,0.8,-0.01947,-0.99981,0.99981,-0.01947,0.02682585,-0.01466079,0.0022366,48.7
9.6768,5.9971,0.9,0.8,-0.016861,-0.999858,0.999858,-0.016861,0.02536677,-0.01452565,0.00130249,48.8
9.6753,5.8971,0.9,0.8,-0.014398,-0.999896,0.999896,-0.014398,0.02392072,-0.01440029,0.0012043,48.9
9.674,5.7971,0.9,0.8,-0.012078,-0.999927,0.999927,-0.012078,0.02248672,-0.01428479,0.00153717,49.0
9.6729,5.6971,0.9,0.8,-0.009901,-0.999951,0.999951,-0.009901,0.02106377,-0.01409286,0.00230882,49.1
9.672,5.5971,0.9,0.8,-0.007865,-0.999969,0.999969,-0.007865,0.01966814,-0.01382302,0.00119258,49.2
9.6713,5.4971,0.9,0.8,-0.005967,-0.999982,0.999982,-0.005967,0.01829916,-0.01385434,-0.00183869,49.3
9.6708,5.3971,0.9,0.8,-0.004206,-0.999991,0.999991,-0.004206,0.01689728,-0.01419076,-0.00179184,49.4
9.6705,5.2971,0.9,0.8,-0.002588,-0.999997,0.999997,-0.002588,0.01546101,-0.01421271,0.00136647,49.5
9.6703,5.1971,0.9,0.8,-0.001113,-0.999999,0.999999,-0.001113,0.01405473,-0.01391747,0.00229874,49.6
9.6702,5.0971,0.9,0.8,0.000223,-1.0,1.0,0.000223,0.01267751,-0.01375296,0.00098882,49.7
9.6703,4.9971,0.9,0.8,0.001422,-0.999999,0.999999,0.001422,0.01130414,-0.0137197,0.00028075,49.8
9.6705,4.8971,0.9,0.8,0.002484,-0.999997,0.999997,0.002484,0.00993357,-0.01369681,0.0001767,49.9
9.6708,4.7971,0.9,0.8,0.003409,-0.999994,0.999994,0.003409,0.00856478,-0.01368436,7.19e-05,50.0
9.6712,4.6972,0.9,0.8,0.004197,-0.999991,0.999991,0.004197,0.0071967,-0.01368243,6.31e-06,50.1
9.6717,4.5972,0.9,0.8,0.004848,-0.999988,0.999988,0.004848,0.00582829,-0.0136831,-0.00010754,50.2
9.6722,4.4972,0.9,0.8,0.005363,-0.999986,0.999986,0.005363,0.00446008,-0.01370394,-0.00055537,50.3
9.6727,4.3972,0.9,0.8,0.00574,-0.999984,0.999984,0.00574,0.0030875,-0.01379418,-0.00099449,50.4
9.6733,4.2972,0.9,0.8,0.00598,-0.999982,0.999982,0.00598,0.00170125,-0.01390284,-0.00069031,50.5
9.6739,4.1972,0.9,0.8,0.00608,-0.999982,0.999982,0.00608,0.00030693,-0.01393224,-0.00014881,50.6
9.6745,4.0972,0.9,0.8,0.006041,-0.999982,0.999982,0.006041,-0.0010852,-0.0139326,-0.00026232,50.7
9.6751,3.9972,0.9,0.8,0.005863,-0.999983,0.999983,0.005863,-0.00247959,-0.0139847,-0.00069777,50.8
9.6757,3.8972,0.9,0.8,0.005546,-0.999985,0.999985,0.005546,-0.00388214,-0.01407216,-0.00093225,50.9
9.6762,3.7972,0.9,0.8,0.005087,-0.999987,0.999987,0.005087,-0.00529402,-0.01417115,-0.00123419,51.0
9.6767,3.6972,0.9,0.8,0.004487,-0.99999,0.99999,0.004487,-0.00671637,-0.01431899,-0.00240476,51.1
9.6771,3.5972,0.9,0.8,0.003744,-0.999993,0.999993,0.003744,-0.00815782,-0.0146521,-0.00310674,51.2
9.6775,3.4972,0.9,0.8,0.002855,-0.999996,0.999996,0.002855,-0.00964679,-0.01494034,-0.00063181,51.3
9.6777,3.3972,0.9,0.8,0.001814,-0.999998,0.999998,0.001814,-0.01114588,-0.01477847,0.00151067,51.4
9.6778,3.2972,0.9,0.8,0.000626,-1.0,1.0,0.000626,-0.01260249,-0.01463821,0.00378712,51.5
9.6778,3.1972,0.9,0.8,-0.000706,-1.0,1.0,-0.000706,-0.01407353,-0.01402104,0.04477418,51.6
9.6777,3.0972,0.9,0.8,-0.002189,-0.999998,0.999998,-0.002189,-0.0154067,-0.00568337,0.15771355,51.7
9.6774,2.9972,0.9,0.8,-0.003787,-0.999993,0.999993,-0.003787,-0.0152102,0.01752167,0.2530424,51.8
9.6769,2.8972,0.9,0.8,-0.005231,-0.999986,0.999986,-0.005231,-0.01190236,0.04492511,0.21263801,51.9
9.6763,2.7972,0.9,0.8,-0.006168,-0.999981,0.999981,-0.006168,-0.00622518,0.06004927,0.09212475,52.0
9.6757,2.6972,0.9,0.8,-0.006476,-0.999979,0.999979,-0.006476,0.00010749,0.06335006,0.0147508,52.1
9.6751,2.5972,0.9,0.8,-0.006146,-0.999981,0.999981,-0.006146,0.00644483,0.06299943,-0.00560854,52.2
9.6745,2.4972,0.9,0.8,-0.005187,-0.999987,0.999987,-0.005187,0.01270738,0.06222835,-0.00817677,52.3
9.674,2.3972,0.9,0.8,-0.003605,-0.999993,0.999993,-0.003605,0.0188905,0.06136408,-0.00841764,52.4
9.6738,2.2972,0.9,0.8,-0.001409,-0.999999,0.999999,-0.001409,0.02498019,0.06054483,-0.00749181,52.5
9.6737,2.1972,0.9,0.8,0.001391,-0.999999,0.999999,0.001391,0.03099947,0.05986571,-0.01207034,52.6
9.674,2.0972,0.9,0.8,0.004791,-0.999989,0.999989,0.004791,0.03695334,0.05813076,-0.02545714,52.7
9.6747,1.9972,0.947,0.8,0.008782,-0.999961,0.999961,0.008782,0.04262562,0.05477429,-0.03192319,52.8
9.6758,1.8972,0.95,0.8,0.013316,-0.999911,0.999911,0.013316,0.04790819,0.05174612,-0.02546211,52.9
9.6774,1.7972,0.95,0.8,0.018362,-0.999831,0.999831,0.018362,0.05297484,0.04968186,-0.02244219,53.0
9.6795,1.6972,0.95,0.8,0.023909,-0.999714,0.999714,0.023909,0.05784457,0.04725768,-0.02699531,53.1
9.6821,1.5973,0.95,0.8,0.029928,-0.999552,0.999552,0.029928,0.06242638,0.0442828,-0.03064211,53.2
9.6854,1.4973,0.95,0.8,0.036389,-0.999338,0.999338,0.036389,0.06670113,0.04112926,-0.03229565,53.3
9.6894,1.3974,0.95,0.8,0.043259,-0.999064,0.999064,0.043259,0.07065223,0.03782367,-0.03367653,53.4
9.6941,1.2975,0.951,0.801,0.050506,-0.998724,0.998724,0.050506,0.07426586,0.03439395,-0.05192751,53.5
9.6995,1.1976,0.998,0.899,0.058093,-0.998311,0.998311,0.058093,0.07753102,0.02743817,-0.38854455,53.6
9.7057,1.0978,0.9,0.85,0.065985,-0.997821,0.997821,0.065985,0.07975349,-0.04331496,-1.56293954,53.7
9.7127,0.9981,0.9,0.85,0.074009,-0.997258,0.997258,0.074009,0.06886803,-0.28514974,-3.01908347,53.8
9.7205,0.8984,0.9,0.85,0.079722,-0.996817,0.996817,0.079722,0.02272355,-0.64713165,-3.28305282,53.9
9.7287,0.7987,0.9,0.85,0.07854,-0.996911,0.996911,0.07854,-0.0605583,-0.9417603,-2.57027195,54.0
9.7362,0.699,0.9,2.539,0.067643,-0.99771,0.99771,0.067643,-0.16562851,-1.16118604,-2.6293659,54.1
9.7422,0.5992,0.9,24.25,0.045478,-0.998965,0.998965,0.045478,-0.29279551,-1.46763348,-4.38590799,54.2
9.7453,0.4992,0.9,24.25,0.009128,-0.999958,0.999958,0.009128,-0.45915521,-2.03836764,-8.08578546,54.3
9.744,0.3993,0.9,24.25,-0.046343,-0.998926,0.998926,-0.046343,-0.70046904,-3.08479057,-13.65008471,54.4
9.7361,0.2996,0.9,24.25,-0.130678,-0.991425,0.991425,-0.130678,-1.07611333,-4.76838458,-16.70140951,54.5
9.7179,0.2014,0.9,24.25,-0.258922,-0.965898,0.965898,-0.258922,-1.65414595,-6.42507248,-3.1801063,54.6
9.6845,0.1073,0.9,24.25,-0.446591,-0.894738,0.894738,-0.446591,-2.36112782,-5.40440584,31.49033878,54.7
9.6295,0.0242,0.9,24.25,-0.669897,-0.742454,0.742454,-0.669897,-2.73502712,-0.12700472,52.5516336,54.8
9.5525,-0.039,1.017,1.7,-0.844716,-0.535215,0.535215,-0.844716,-2.38652876,5.10592088,31.64163238,54.9
9.4623,-0.0817,1.0,9.65,-0.936127,-0.351662,0.351662,-0.936127,-1.71384294,6.20132175,-1.61408557,55.0
9.3662,-0.109,1.0,9.65,-0.975683,-0.219188,0.219188,-0.975683,-1.14626441,4.78310377,-14.86876651,55.1
9.2676,-0.1255,1.0,9.65,-0.991594,-0.12939,0.12939,-0.991594,-0.75722219,3.22756845,-12.98005251,55.2
9.168,-0.1349,1.0,9.65,-0.997591,-0.069371,0.069371,-0.997591,-0.50075072,2.18709326,-8.15346547,55.3
9.0681,-0.1393,1.0,9.65,-0.999563,-0.029574,0.029574,-0.999563,-0.31980354,1.59687536,-4.89171811,55.4
8.9681,-0.1408,1.0,9.65,-0.999985,-0.005456,0.005456,-0.999985,-0.18137565,1.20874964,-3.87307047,55.5
8.8681,-0.1404,1.0,9.65,-0.999978,0.0067,-0.0067,-0.999978,-0.07805361,0.82226126,-4.03767738,55.6
8.7681,-0.1394,0.987,5.603,-0.999948,0.010155,-0.010155,-0.999948,-0.0169234,0.40121417,-3.59715671,55.7
8.6681,-0.1384,0.9,0.85,-0.999949,0.010084,-0.010084,-0.999949,0.00218922,0.10282992,-1.97105806,55.8
8.5682,-0.1374,0.9,0.85,-0.999953,0.009717,-0.009717,-0.999953,0.00364259,0.00700255,-0.51679983,55.9
8.4682,-0.1365,0.9,0.85,-0.999956,0.009356,-0.009356,-0.999956,0.00358973,-0.00053004,-0.0376782,56.0
8.3682,-0.1355,0.9,0.85,-0.999959,0.008999,-0.008999,-0.999959,0.00353658,-0.00053309,-3.025e-05,56.1
8.2682,-0.1347,0.9,0.85,-0.999963,0.008648,-0.008648,-0.999963,0.00348312,-0.00053609,-2.987e-05,56.2
8.1682,-0.1338,0.9,0.85,-0.999966,0.008303,-0.008303,-0.999966,0.00342936,-0.00053906,-2.948e-05,56.3
8.0682,-0.133,0.9,0.85,-0.999968,0.007963,-0.007963,-0.999968,0.00337531,-0.00054199,4.633e-05,56.4
7.9682,-0.1322,0.9,0.85,-0.999971,0.007628,-0.007628,-0.999971,0.00332096,-0.00052979,0.000177,56.5
7.8682,-0.1315,0.9,0.85,-0.999973,0.007298,-0.007298,-0.999973,0.00326935,-0.00050659,4.16e-06,56.6
7.7682,-0.1308,0.9,0.85,-0.999976,0.006974,-0.006974,-0.999976,0.00321964,-0.00052896,-0.00039008,56.7
7.6682,-0.1301,0.9,0.85,-0.999978,0.006654,-0.006654,-0.999978,0.00316355,-0.00058461,-0.00032683,56.8
7.5682,-0.1294,0.9,0.85,-0.99998,0.006341,-0.006341,-0.99998,0.00310272,-0.00059433,7.113e-05,56.9
7.4682,-0.1288,0.9,0.85,-0.999982,0.006034,-0.006034,-0.999982,0.00304469,-0.00057038,0.00016295,57.0
7.3682,-0.1282,0.9,0.85,-0.999984,0.005732,-0.005732,-0.999984,0.00298865,-0.00056174,3.021e-05,57.1
7.2682,-0.1277,0.9,0.85,-0.999985,0.005436,-0.005436,-0.999985,0.00293234,-0.00056434,-2.577e-05,57.2
7.1682,-0.1271,0.9,0.85,-0.999987,0.005146,-0.005146,-0.999987,0.00287578,-0.00056689,-2.534e-05,57.3
7.0682,-0.1266,0.9,0.85,-0.999988,0.004861,-0.004861,-0.999988,0.00281896,-0.0005694,-2.491e-05,57.4
6.9682,-0.1262,0.9,0.85,-0.999989,0.004582,-0.004582,-0.999989,0.0027619,-0.00057187,-2.447e-05,57.5
6.8682,-0.1257,0.9,0.85,-0.999991,0.004309,-0.004309,-0.999991,0.00270459,-0.0005743,-2.403e-05,57.6
6.7682,-0.1253,0.9,0.85,-0.999992,0.004041,-0.004041,-0.999992,0.00264704,-0.00057668,-2.359e-05,57.7
6.6682,-0.1249,0.9,0.85,-0.999993,0.003779,-0.003779,-0.999993,0.00258925,-0.00057902,6.543e-05,57.8
6.5682,-0.1246,0.9,0.85,-0.999994,0.003523,-0.003523,-0.999994,0.00253124,-0.00056359,0.00018874,57.9
6.4682,-0.1242,0.9,0.85,-0.999995,0.003273,-0.003273,-0.999995,0.00247653,-0.00054127,-4.696e-05,58.0
6.3682,-0.1239,0.9,0.85,-0.999995,0.003028,-0.003028,-0.999995,0.00242298,-0.00057298,-0.00042472,58.1
6.2682,-0.1236,0.9,0.85,-0.999996,0.002788,-0.002788,-0.999996,0.00236194,-0.00062621,-0.00025722,58.2
6.1682,-0.1233,0.9,0.85,-0.999997,0.002556,-0.002556,-0.999997,0.00229774,-0.00062443,0.00013039,58.3
6.0682,-0.1231,0.9,0.85,-0.999997,0.002329,-0.002329,-0.999997,0.00223705,-0.00060013,0.00015027,58.4
5.9682,-0.1229,0.9,0.85,-0.999998,0.002108,-0.002108,-0.999998,0.00217771,-0.00059437,1.899e-05,58.5
5.8682,-0.1227,0.9,0.85,-0.999998,0.001893,-0.001893,-0.999998,0.00211818,-0.00059633,-1.937e-05,58.6
5.7682,-0.1225,0.9,0.85,-0.999999,0.001685,-0.001685,-0.999999,0.00205845,-0.00059825,-1.889e-05,58.7
5.6682,-0.1223,0.9,0.85,-0.999999,0.001482,-0.001482,-0.999999,0.00199853,-0.00060011,-1.841e-05,58.8
5.5682,-0.1222,0.9,0.85,-0.999999,0.001285,-0.001285,-0.999999,0.00193842,-0.00060193,1.085e-05,58.9
5.4682,-0.1221,0.9,0.85,-0.999999,0.001094,-0.001094,-0.999999,0.00187814,-0.00059794,0.00011082,59.0
5.3682,-0.122,0.9,0.85,-1.0,0.000909,-0.000909,-1.0,0.00181884,-0.00057976,8.92e-05,59.1
5.2682,-0.1219,0.9,0.85,-1.0,0.00073,-0.00073,-1.0,0.00176219,-0.0005801,-0.00022189,59.2
5.1682,-0.1218,0.9,0.85,-1.0,0.000557,-0.000557,-1.0,0.00170282,-0.00062414,-0.0003411,59.3
5.0682,-0.1218,0.9,0.85,-1.0,0.00039,-0.00039,-1.0,0.00163736,-0.00064832,-1.642e-05,59.4
4.9682,-0.1218,0.9,0.85,-1.0,0.000229,-0.000229,-1.0,0.00157315,-0.00062743,0.00017423,59.5
4.8682,-0.1217,0.9,0.85,-1.0,7.5e-05,-7.5e-05,-1.0,0.00151188,-0.00061348,6.268e-05,59.6
4.7682,-0.1217,0.9,0.85,-1.0,-7.3e-05,7.3e-05,-1.0,0.00145046,-0.00061489,-1.387e-05,59.7
4.6682,-0.1218,0.9,0.85,-1.0,-0.000215,0.000215,-1.0,0.0013889,-0.00061625,-1.337e-05,59.8
4.5682,-0.1218,0.9,0.85,-1.0,-0.000351,0.000351,-1.0,0.00132721,-0.00061756,-1.204e-05,59.9
4.4682,-0.1218,0.9,0.85,-1.0,-0.000481,0.000481,-1.0,0.00126539,-0.00061866,5.556e-05,60.0
4.3682,-0.1219,0.9,0.85,-1.0,-0.000604,0.000604,-1.0,0.00120347,-0.00060645,0.00011223,60.1
4.2682,-0.1219,0.9,0.85,-1.0,-0.000721,0.000721,-1.0,0.0011441,-0.00059621,-0.00010389,60.2
4.1682,-0.122,0.9,0.85,-1.0,-0.000833,0.000833,-1.0,0.00108423,-0.00062723,-0.00029233,60.3
4.0682,-0.1221,0.9,0.85,-1.0,-0.000938,0.000938,-1.0,0.00101865,-0.00065468,-6.012e-05,60.4
3.9682,-0.1222,0.9,0.85,-0.999999,-0.001036,0.001036,-0.999999,0.0009533,-0.00063925,0.00014623,60.5
3.8682,-0.1223,0.9,0.85,-0.999999,-0.001129,0.001129,-0.999999,0.0008908,-0.00062543,6.467e-05,60.6
3.7682,-0.1224,0.9,0.85,-0.999999,-0.001215,0.001215,-0.999999,0.00082821,-0.00062632,-8.63e-06,60.7
3.6682,-0.1226,0.9,0.85,-0.999999,-0.001294,0.001294,-0.999999,0.00076553,-0.00062716,-8.1e-06,60.8
3.5682,-0.1227,0.9,0.85,-0.999999,-0.001368,0.001368,-0.999999,0.00070278,-0.00062794,3.52e-06,60.9
3.4682,-0.1228,0.9,0.85,-0.999999,-0.001435,0.001435,-0.999999,0.00063995,-0.00062645,2.936e-05,61.0
3.3682,-0.123,0.9,0.85,-0.999999,-0.001496,0.001496,-0.999999,0.00057749,-0.00062207,2.49e-06,61.1
3.2682,-0.1231,0.9,0.85,-0.999999,-0.00155,0.00155,-0.999999,0.00051553,-0.00062596,-8.963e-05,61.2
3.1682,-0.1233,0.9,0.85,-0.999999,-0.001599,0.001599,-0.999999,0.0004523,-0.00064,-9.026e-05,61.3
3.0682,-0.1235,0.9,0.85,-0.999999,-0.001641,0.001641,-0.999999,0.00038753,-0.00064401,1.95e-05,61.4
2.9682,-0.1236,0.9,0.85,-0.999999,-0.001676,0.001676,-0.999999,0.0003235,-0.0006361,6.006e-05,61.5
2.8682,-0.1238,0.9,0.85,-0.999999,-0.001706,0.001706,-0.999999,0.00026031,-0.000632,1.875e-05,61.6
2.7682,-0.124,0.9,0.85,-0.999998,-0.001728,0.001728,-0.999998,0.0001971,-0.00063235,-3.23e-06,61.7
2.6682,-0.1241,0.9,0.85,-0.999998,-0.001745,0.001745,-0.999998,0.00013385,-0.00063264,-2.72e-06,61.8
2.5682,-0.1243,0.9,0.85,-0.999998,-0.001755,0.001755,-0.999998,7.057e-05,-0.00063289,-1.486e-05,61.9
2.4682,-0.1245,0.9,0.85,-0.999998,-0.001759,0.001759,-0.999998,7.27e-06,-0.00063561,-3.543e-05,62.0
2.3682,-0.1247,0.9,0.85,-0.999998,-0.001757,0.001757,-0.999998,-5.655e-05,-0.00063997,-1.399e-05,62.1
2.2682,-0.1248,0.9,0.85,-0.999998,-0.001748,0.001748,-0.999998,-0.00012073,-0.00063841,3.294e-05,62.2
2.1682,-0.125,0.9,0.85,-0.999998,-0.001733,0.001733,-0.999998,-0.00018424,-0.00063339,2.973e-05,62.3
2.0682,-0.1252,0.9,0.85,-0.999999,-0.001711,0.001711,-0.999999,-0.0002474,-0.00063247,9.7e-07,62.4
1.9682,-0.1254,0.9,0.85,-0.999999,-0.001683,0.001683,-0.999999,-0.00031073,-0.00063319,-2.93e-06,62.5
1.8682,-0.1255,0.9,0.85,-0.999999,-0.001649,0.001649,-0.999999,-0.00037404,-0.00063305,1.7e-06,62.6
1.7682,-0.1257,0.9,0.85,-0.999999,-0.001608,0.001608,-0.999999,-0.00043734,-0.00063286,2.23e-06,62.7
1.6682,-0.1258,0.9,0.85,-0.999999,-0.001561,0.001561,-0.999999,-0.00050061,-0.0006326,-3.461e-05,62.8
1.5682,-0.126,0.9,0.85,-0.999999,-0.001508,0.001508,-0.999999,-0.00056386,-0.00063978,-9.353e-05,62.9
1.4682,-0.1261,0.9,0.85,-0.999999,-0.001449,0.001449,-0.999999,-0.00062857,-0.00065131,-1.128e-05,63.0
1.3682,-0.1263,0.9,0.85,-0.999999,-0.001382,0.001382,-0.999999,-0.00069412,-0.00064203,0.000151,63.1
1.2682,-0.1264,0.9,0.85,-0.999999,-0.00131,0.00131,-0.999999,-0.00075698,-0.00062111,0.00011413,63.2
1.1682,-0.1265,0.9,0.85,-0.999999,-0.001231,0.001231,-0.999999,-0.00081835,-0.00061921,-3.021e-05,63.3
1.0682,-0.1267,0.9,0.85,-0.999999,-0.001146,0.001146,-0.999999,-0.00088082,-0.00062715,0.00663418,63.4
0.9682,-0.1268,0.9,0.85,-0.999999,-0.001055,0.001055,-0.999999,-0.00094378,0.00070763,0.0141466,63.5
0.8682,-0.1269,0.9,0.85,-1.0,-0.000957,0.000957,-1.0,-0.00073929,0.00220217,0.00825927,63.6
0.7682,-0.127,0.9,0.85,-1.0,-0.000907,0.000907,-1.0,-0.00050334,0.00235948,0.00157318,63.7
