x,y,v,kappa
-26.936,78.224,0.519,-0.0307
-26.761,78.321,0.57,-0.1403
-26.594,78.428,0.43,-0.229
-26.404,78.493,0.604,0.153
-26.236,78.6,0.518,-0.0215
-26.057,78.688,0.464,-0.2389
-25.874,78.769,0.505,-0.1544
-25.692,78.85,0.563,-0.2293
-25.503,78.916,0.43,-0.1982
-25.313,78.977,0.583,-0.1203
-25.121,79.033,0.493,-0.0645
-24.928,79.086,0.444,0.0099
-24.735,79.141,0.49,-0.0457
-24.543,79.197,0.526,-0.1678
-24.348,79.241,0.495,-0.2243
-24.152,79.281,0.408,-0.1639
-23.954,79.306,0.54,0.0742
-23.758,79.34,0.4,-0.1277
-23.564,79.382,0.517,-0.1841
-23.364,79.378,0.467,0.1953
-23.172,79.429,0.509,-0.2107
-22.974,79.446,0.513,-0.4375
-22.774,79.444,0.546,0.2981
-22.575,79.446,0.452,0.4293
-22.385,79.507,0.504,-0.3875
-22.186,79.511,0.575,-0.4815
-21.986,79.51,0.393,-0.4319
-21.788,79.5,0.586,-0.2846
-21.596,79.444,0.512,0.4311
-21.396,79.445,0.42,0.2505
-21.196,79.446,0.544,-0.3436
-20.998,79.43,0.431,-0.2088
-20.802,79.393,0.499,0.0839
-20.602,79.382,0.58,-0.0343
-20.404,79.353,0.406,-0.0916
-20.206,79.329,0.543,-0.1948
-20.009,79.298,0.37,-0.3687
-19.816,79.245,0.584,-0.0164
-19.625,79.186,0.382,0.3299
-19.427,79.158,0.561,-0.0427
-19.23,79.125,0.402,-0.5578
-19.041,79.065,0.551,-0.3125
-18.861,78.981,0.407,0.2178
-18.669,78.925,0.503,0.1385
-18.477,78.867,0.521,-0.1907
-18.287,78.804,0.485,-0.2851
-18.104,78.725,0.508,-0.086
-17.923,78.642,0.552,-0.0392
-17.736,78.57,0.445,-0.2053
-17.561,78.474,0.531,-0.1766
-17.382,78.386,0.531,-0.2215
-17.211,78.281,0.499,-0.1531
-17.045,78.171,0.472,0.1831
-16.874,78.067,0.509,-0.025
-16.694,77.981,0.528,-0.5305
-16.542,77.851,0.509,-0.2146
-16.389,77.722,0.447,0.1801
-16.228,77.605,0.503,-0.1328
-16.067,77.487,0.548,-0.1802
-15.928,77.343,0.503,0.1301
-15.764,77.23,0.412,-0.0936
-15.615,77.097,0.554,-0.1602
-15.469,76.96,0.386,0.1193
-15.317,76.83,0.597,0.0084
-15.162,76.705,0.381,-0.2211
-15.019,76.565,0.589,-0.1471
-14.878,76.424,0.498,-0.0094
-14.736,76.282,0.451,0.0007
-14.595,76.141,0.496,0.0007
-14.453,75.999,0.542,-0.0779
-14.311,75.858,0.384,-0.3357
-14.18,75.709,0.561,-0.3224
-14.07,75.542,0.393,0.105
-13.946,75.385,0.53,0.1475
-13.814,75.235,0.49,-0.1739
-13.694,75.076,0.419,-0.1738
-13.581,74.911,0.549,-0.0423
-13.463,74.749,0.415,-0.0632
-13.352,74.582,0.499,-0.0265
-13.24,74.417,0.541,0.0218
-13.127,74.252,0.481,0.0057
-13.015,74.087,0.526,-0.0103
-12.902,73.921,0.439,-0.0528
-12.79,73.755,0.495,-0.0466
-12.683,73.586,0.583,0.0228
-12.573,73.42,0.388,0.0175
-12.461,73.254,0.574,-0.0287
-12.352,73.086,0.375,-0.0223
-12.244,72.918,0.584,0.0093
-12.135,72.75,0.369,-0.0129
