x,y,v,kappa,s
-43.212,-4.822,3.872,0.2637,375.05
-43.02,-4.767,3.904,0.5724,375.25
-42.837,-4.69,3.585,0.645,375.449
-42.664,-4.59,3.233,0.2827,375.649
-42.496,-4.48,2.838,1.0964,375.849
-42.357,-4.336,3.233,0.4677,376.048
-42.233,-4.181,3.584,0.3205,376.248
-42.118,-4.017,3.904,0.1276,376.448
-42.007,-3.85,4.201,-0.0542,376.648
-41.894,-3.685,4.312,0.0203,376.848
-41.783,-3.519,4.024,0.4047,377.048
-41.685,-3.345,3.714,0.1867,377.248
-41.593,-3.167,3.376,-0.1493,377.448
-41.497,-2.993,3.0,-0.3999,377.647
-41.386,-2.826,2.57,1.3371,377.847
-41.324,-2.636,3.0,-0.0351,378.047
-41.26,-2.446,3.377,-0.5045,378.247
-41.178,-2.265,3.714,-0.3309,378.447
-41.084,-2.088,3.69,0.1575,378.647
-40.995,-1.91,3.35,0.7867,378.846
-40.936,-1.719,3.691,-0.0331,379.046
-40.875,-1.528,3.938,0.138,379.246
-40.82,-1.336,3.62,0.1296,379.446
-40.769,-1.142,3.272,-0.0209,379.646
-40.718,-0.949,2.882,-0.0831,379.846
-40.664,-0.758,2.433,1.4917,380.045
-40.668,-0.558,2.788,-1.1357,380.245
-40.628,-0.363,3.187,-0.4227,380.444
-40.571,-0.172,3.263,0.4635,380.644
-40.533,0.022,2.877,1.067,380.841
-40.536,0.222,3.254,-0.014,381.041
-40.539,0.422,2.861,-1.0784,381.241
-40.5,0.616,3.25,0.2643,381.439
-40.47,0.812,3.355,0.7842,381.637
-40.472,1.012,3.696,-0.049,381.837
-40.471,1.212,3.746,-0.0025,382.037
-40.471,1.412,3.411,0.7589,382.237
-40.5,1.608,3.472,0.1869,382.435
-40.537,1.803,3.111,-0.9125,382.633
-40.537,2.003,3.475,0.451,382.833
-40.556,2.202,3.805,0.1968,383.033
-40.583,2.4,3.87,0.4758,383.233
-40.628,2.594,3.547,0.1291,383.433
-40.678,2.787,3.192,-0.6176,383.632
-40.704,2.985,2.791,1.1331,383.832
-40.774,3.173,3.193,-0.6351,384.032
-40.819,3.367,3.548,-0.174,384.231
-40.858,3.563,3.871,0.2776,384.431
-40.908,3.756,3.967,0.5612,384.631
-40.979,3.943,4.258,0.1021,384.831
-41.053,4.129,4.531,0.4081,385.031
-41.143,4.307,4.643,-0.2929,385.231
-41.222,4.491,4.377,0.4511,385.431
-41.317,4.666,4.095,0.5264,385.629
-41.43,4.831,4.379,-0.0146,385.829
-41.543,4.996,4.645,-0.0002,386.029
-41.656,5.161,4.551,-0.0724,386.229
-41.766,5.328,4.279,0.2775,386.429
-41.885,5.488,3.989,0.2998,386.629
-42.014,5.641,3.676,0.1584,386.829
-42.147,5.79,3.334,-0.7944,387.029
-42.256,5.958,3.074,0.9346,387.229
-42.393,6.103,3.44,-0.3358,387.428
-42.519,6.255,3.573,-0.3239,387.627
-42.636,6.417,3.221,0.8509,387.826
-42.779,6.556,3.076,-0.9331,388.026
-42.894,6.72,3.444,0.5734,388.226
-43.026,6.869,3.775,-0.1186,388.425
-43.155,7.021,3.47,-0.4229,388.624
-43.27,7.184,3.107,0.9148,388.823
-43.414,7.323,3.219,-0.852,389.023
-43.531,7.484,3.572,0.4579,389.223
-43.663,7.633,3.568,0.0699,389.422
-43.796,7.781,3.216,-0.7127,389.621
-43.908,7.947,2.818,1.1115,389.82
-44.054,8.084,3.099,-0.9193,390.02
-44.171,8.244,3.463,0.2691,390.219
-44.297,8.398,3.512,0.3779,390.418
-44.434,8.542,3.153,-0.8882,390.617
-44.544,8.709,3.027,0.9637,390.817
-44.684,8.852,3.4,-0.2704,391.017
-44.816,9.002,3.736,-0.1395,391.217
-44.944,9.155,4.044,0.0426,391.417
-45.074,9.308,4.331,-0.0621,391.617
-45.201,9.462,4.6,0.0342,391.817
-45.329,9.615,4.854,0.0089,392.017
-45.458,9.768,5.095,-0.0086,392.217
-45.587,9.922,5.325,-0.0252,392.417
-45.714,10.076,5.546,-0.0348,392.617
-45.841,10.231,5.758,0.0637,392.817
-45.969,10.384,5.963,0.0055,393.017
-46.098,10.537,5.975,-0.023,393.217
-46.226,10.691,5.771,-0.0345,393.417
-46.353,10.845,5.559,0.1017,393.617
-46.483,10.997,5.339,-0.0993,393.817
-46.61,11.152,5.109,0.0096,394.017
-46.737,11.306,4.868,0.0572,394.217
-46.866,11.459,4.615,-0.0342,394.417
-46.994,11.612,4.348,0.0412,394.617
-47.124,11.765,4.062,-0.0337,394.817
-47.252,11.918,3.755,-0.2295,395.017
-47.373,12.077,3.421,-0.1972,395.216
-47.487,12.241,3.052,0.9481,395.416
-47.631,12.38,3.112,-0.9115,395.616
-47.746,12.542,3.475,0.4169,395.815
-47.875,12.694,3.803,0.3218,396.014
-48.013,12.838,4.107,-0.251,396.214
-48.144,12.989,4.389,-0.1627,396.414
-48.27,13.145,4.654,0.1241,396.614
-48.4,13.297,4.905,-0.0547,396.814
-48.529,13.45,5.144,-0.0638,397.014
-48.655,13.605,5.372,0.1723,397.214
-48.787,13.756,5.591,-0.2723,397.414
-48.91,13.913,5.802,0.18,397.614
-49.039,14.066,6.005,0.0072,397.814
-49.168,14.219,6.202,-0.0943,398.014
-49.294,14.374,6.079,0.207,398.214
-49.426,14.524,5.878,-0.2555,398.414
-49.551,14.68,5.702,0.1563,398.614
-49.68,14.833,5.488,0.0113,398.814
-49.81,14.985,5.265,-0.2165,399.013
-49.933,15.142,5.032,0.2695,399.213
-50.064,15.293,4.787,-0.2055,399.413
-50.189,15.449,4.53,0.1154,399.613
-50.318,15.602,4.257,0.0607,399.813
-50.448,15.754,3.965,-0.2287,400.013
-50.572,15.911,3.65,0.6629,400.213
-50.715,16.051,3.43,-0.7506,400.413
-50.835,16.209,3.605,0.187,400.612
-50.961,16.363,3.257,0.4586,400.811
-51.101,16.505,2.867,-1.0745,401.01
-51.207,16.675,2.807,1.1206,401.21
-51.348,16.816,3.205,-0.5457,401.41
-51.473,16.971,3.558,-0.0906,401.608
-51.595,17.128,3.627,0.6587,401.807
-51.737,17.268,3.28,-0.8205,402.007
-51.854,17.431,3.628,0.5196,402.207
-51.987,17.579,3.944,0.1182,402.407
-52.124,17.725,4.168,-0.1494,402.607
-52.256,17.875,3.87,-0.5065,402.807
-52.373,18.037,3.546,0.702,403.007
-52.511,18.182,3.87,-0.4278,403.207
-52.636,18.337,3.674,0.1156,403.406
-52.765,18.49,3.332,0.354,403.606
-52.904,18.633,2.951,-1.0135,403.805
-53.012,18.801,2.95,1.0149,404.005
-53.151,18.944,3.331,-0.3282,404.205
-53.28,19.096,3.672,-0.1977,404.404
-53.403,19.253,3.985,0.3769,404.604
-53.539,19.4,4.148,0.1755,404.804
-53.679,19.543,3.848,-0.5963,405.004
-53.801,19.701,3.783,0.2178,405.203
-53.929,19.853,3.453,0.29,405.402
-54.067,19.997,3.087,-0.9262,405.602
-54.175,20.165,2.877,1.0666,405.802
-54.317,20.306,3.267,0.0172,406.001
-54.459,20.447,3.616,-0.3548,406.201
-54.59,20.596,3.271,-0.6223,406.4
-54.702,20.762,2.881,1.0634,406.6
-54.847,20.9,3.187,-0.8695,406.8
-54.965,21.06,3.542,0.2878,406.999
-55.092,21.213,3.754,0.5058,407.198
-55.235,21.353,3.42,0.0046,407.398
-55.377,21.493,3.049,-0.9498,407.598
-55.491,21.658,3.419,0.6265,407.797
-55.623,21.806,3.752,-0.0042,407.996
-55.756,21.954,3.665,-0.5816,408.195
-55.87,22.118,3.322,0.7999,408.395
-56.01,22.261,3.666,0.1391,408.595
-56.153,22.4,3.952,-0.5178,408.795
-56.281,22.553,3.638,-0.2833,408.994
-56.4,22.712,3.293,0.8143,409.193
-56.544,22.851,2.99,-0.9873,409.393
-56.658,23.015,3.367,0.5847,409.593
-56.789,23.165,3.647,0.3176,409.792
-56.931,23.306,3.302,-0.0219,409.992
-57.071,23.448,2.917,-1.0376,410.192
-57.18,23.616,3.065,0.9399,410.392
-57.318,23.76,3.433,-0.2677,410.591
-57.447,23.912,3.765,-0.1834,410.79
-57.572,24.068,3.845,0.4249,410.99
-57.709,24.214,3.52,-0.7128,411.19
-57.824,24.377,3.845,0.4717,411.39
-57.954,24.529,4.145,-0.0802,411.59
-58.082,24.682,4.425,-0.326,411.79
-58.199,24.844,4.688,-0.251,411.989
-58.308,25.012,4.463,-0.4433,412.189
-58.402,25.189,4.724,0.3791,412.389
-58.509,25.358,4.971,0.1161,412.589
-58.619,25.524,4.978,-0.1628,412.789
-58.725,25.694,4.731,-0.3944,412.989
-58.816,25.872,4.725,-0.2144,413.189
-58.9,26.053,4.464,0.1894,413.389
-58.991,26.231,4.187,-0.5036,413.589
-59.063,26.417,4.204,0.0682,413.788
-59.138,26.602,3.908,0.1531,413.988
-59.218,26.785,3.589,-0.6059,414.187
-59.276,26.976,3.238,0.8422,414.387
-59.365,27.155,3.589,-0.5414,414.587
-59.434,27.343,3.909,-0.2222,414.787
-59.495,27.533,4.205,-0.0958,414.987
-59.552,27.725,4.472,-0.0021,415.187
-59.609,27.916,4.195,0.1881,415.387
-59.674,28.106,3.899,-0.5809,415.587
-59.716,28.301,4.195,0.4338,415.787
-59.774,28.492,4.472,0.2648,415.987
-59.843,28.68,4.732,0.0512,416.187
-59.913,28.867,4.979,-0.1036,416.387
-59.98,29.056,5.215,-0.109,416.587
-60.043,29.246,5.44,-0.1703,416.787
-60.099,29.438,5.656,0.0244,416.987
-60.156,29.629,5.865,0.1372,417.187
-60.218,29.819,6.066,0.1683,417.387
-60.287,30.007,6.237,0.0908,417.587
-60.359,30.194,6.041,-0.1608,417.787
-60.425,30.382,5.839,-0.2589,417.987
-60.481,30.574,6.041,0.0242,418.186
-60.538,30.766,6.237,0.0724,418.386
-60.598,30.957,6.426,0.0778,418.586
-60.661,31.147,6.238,0.208,418.786
-60.731,31.334,6.042,-0.0195,418.986
-60.801,31.521,5.84,-0.1751,419.186
-60.865,31.711,5.631,-0.1095,419.386
-60.924,31.902,5.414,-0.0497,419.586
-60.981,32.094,5.188,0.0163,419.786
-61.039,32.285,4.951,0.2057,419.986
-61.104,32.474,4.702,0.1573,420.186
-61.176,32.661,4.44,-0.061,420.386
-61.245,32.848,4.161,-0.1578,420.586
-61.309,33.038,3.862,-0.1475,420.786
-61.366,33.229,3.537,0.0033,420.986
-61.424,33.421,3.18,0.873,421.186
-61.515,33.599,3.537,-0.6009,421.386
-61.583,33.787,3.861,-0.2176,421.586
-61.643,33.978,4.161,-0.0948,421.786
-61.699,34.169,4.44,-0.0575,421.986
-61.753,34.362,4.702,-0.0282,422.186
-61.806,34.555,4.951,0.0699,422.386
-61.862,34.747,5.187,0.1601,422.586
-61.924,34.937,5.414,0.1665,422.786
-61.992,35.125,5.631,0.0743,422.986
-62.063,35.312,5.647,-0.0878,423.186
-62.131,35.5,5.431,-0.2993,423.386
-62.187,35.692,5.647,0.0507,423.586
-62.245,35.883,5.856,0.0095,423.786
-62.304,36.075,6.058,0.1186,423.986
-62.367,36.264,6.252,0.1513,424.186
-62.436,36.452,6.442,0.0478,424.386
-62.506,36.639,6.472,-0.2108,424.586
-62.569,36.829,6.655,-0.0432,424.786
-62.63,37.02,6.833,-0.09,424.986
-62.688,37.211,6.66,0.0189,425.186
-62.746,37.402,6.477,0.1453,425.386
-62.81,37.592,6.29,0.1932,425.586
-62.881,37.779,6.096,-0.0188,425.786
-62.951,37.966,5.896,-0.254,425.986
-63.012,38.157,6.096,-0.0708,426.185
-63.07,38.348,6.289,-0.0008,426.385
-63.128,38.539,6.477,0.0223,426.585
-63.187,38.73,6.66,0.1956,426.785
-63.253,38.919,6.838,0.1172,426.985
-63.324,39.106,7.011,-0.1331,427.185
-63.39,39.295,7.085,-0.0731,427.385
-63.453,39.485,6.914,-0.065,427.585
-63.513,39.675,6.738,-0.1233,427.785
-63.569,39.867,6.557,0.1198,427.985
-63.63,40.058,6.372,0.2175,428.185
-63.698,40.246,6.557,0.0592,428.385
-63.769,40.433,6.738,-0.1167,428.585
-63.836,40.622,6.914,-0.1815,428.785
-63.895,40.812,7.085,-0.0394,428.985
-63.953,41.004,7.033,-0.0206,429.185
-64.01,41.195,6.861,0.1504,429.385
-64.073,41.385,6.683,0.1387,429.585
-64.142,41.573,6.501,0.0093,429.785
-64.21,41.761,6.314,-0.1128,429.985
-64.275,41.95,6.121,-0.0023,430.185
-64.339,42.14,5.922,-0.2145,430.385
-64.395,42.332,5.716,0.0494,430.585
-64.453,42.523,5.502,0.1554,430.785
-64.517,42.713,5.279,0.1547,430.985
-64.587,42.9,5.047,0.0476,431.185
-64.658,43.087,4.803,-0.1769,431.385
-64.723,43.276,4.546,-0.1931,431.585
-64.78,43.468,4.274,-0.0424,431.785
-64.836,43.66,3.984,0.0665,431.985
-64.895,43.851,3.67,-0.014,432.185
-64.953,44.042,3.328,-0.3736,432.385
-64.996,44.237,2.945,-1.018,432.585
-64.999,44.437,3.213,0.855,432.785
-65.036,44.633,3.565,-0.0445,432.984
-65.071,44.829,3.465,-0.6746,433.183
-65.079,45.028,3.1,-0.9185,433.382
-65.051,45.226,3.466,-0.4707,433.582
-65.004,45.42,3.796,-0.0021,433.782
-64.958,45.615,3.537,0.0849,433.982
-64.914,45.81,3.179,-0.336,434.182
-64.858,46.001,2.778,-0.9707,434.381
-64.767,46.176,2.314,-1.6488,434.578
-64.623,46.314,2.785,1.0715,434.778
-64.511,46.48,3.186,-0.6338,434.978
-64.38,46.629,3.218,-0.6827,435.177
-64.23,46.76,2.823,-0.82,435.376
-64.061,46.864,2.363,-1.5817,435.574
-63.866,46.911,2.825,0.2691,435.774
-63.675,46.968,3.222,-0.1349,435.974
-63.482,47.02,2.933,0.0578,436.174
-63.289,47.074,2.491,-0.5125,436.374
-63.098,47.108,1.969,-2.2762,436.568
-62.906,47.052,2.506,-0.0539,436.768
-62.714,46.995,2.946,0.1733,436.968
-62.521,46.945,3.328,0.1133,437.168
-62.326,46.899,3.545,-0.3516,437.368
-62.136,46.84,3.191,-0.8673,437.567
-61.959,46.748,3.547,-0.5147,437.767
-61.791,46.639,3.87,-0.0408,437.967
-61.625,46.528,4.169,-0.3145,438.167
-61.466,46.407,3.955,-0.2645,438.367
-61.313,46.278,3.639,-0.0616,438.566
-61.162,46.147,3.293,0.7489,438.766
-60.993,46.04,2.906,-1.0454,438.966
-60.851,45.9,3.292,0.4227,439.166
-60.697,45.774,3.637,0.484,439.365
-60.531,45.662,3.315,0.0155,439.565
-60.366,45.551,2.932,-1.0269,439.764
-60.226,45.408,3.316,0.6662,439.964
-60.068,45.285,3.659,0.362,440.164
-59.902,45.174,3.795,-0.195,440.364
-59.741,45.057,3.466,-0.7349,440.563
-59.599,44.917,3.388,0.7691,440.763
-59.436,44.801,3.725,-0.5453,440.963
-59.287,44.667,4.02,0.2045,441.162
-59.134,44.54,3.71,0.1668,441.362
-58.976,44.419,3.373,-0.7761,441.561
-58.838,44.274,3.712,0.1611,441.761
-58.696,44.133,4.022,-0.0049,441.961
-58.554,43.992,4.31,-0.0197,442.161
-58.412,43.851,4.58,-0.0149,442.361
-58.271,43.709,4.592,-0.0019,442.561
-58.13,43.567,4.322,0.0117,442.761
-57.989,43.426,4.035,0.0133,442.961
-57.847,43.285,3.726,-0.0355,443.161
-57.706,43.143,3.389,-0.7687,443.361
-57.589,42.981,3.726,0.5464,443.561
-57.455,42.833,4.035,-0.2283,443.76
-57.328,42.679,4.322,-0.1496,443.96
-57.205,42.521,4.331,0.4706,444.16
-57.068,42.376,4.203,0.094,444.36
-56.928,42.233,3.908,-0.5782,444.56
-56.807,42.075,4.037,0.1224,444.759
-56.681,41.92,3.729,0.3846,444.958
-56.544,41.776,3.393,-0.7669,445.158
-56.43,41.611,3.73,0.1624,445.358
-56.31,41.45,4.039,0.4213,445.558
-56.178,41.301,4.117,-0.1069,445.757
-56.05,41.148,3.815,-0.6065,445.957
-55.94,40.981,4.118,0.0177,446.157
-55.83,40.814,4.4,0.1692,446.357
-55.714,40.651,4.664,-0.0689,446.557
-55.601,40.487,4.915,-0.0522,446.757
-55.489,40.321,4.899,-0.0151,446.957
-55.378,40.155,4.647,-0.0575,447.157
-55.268,39.987,4.381,0.084,447.357
-55.156,39.822,4.098,-0.5257,447.557
-55.062,39.646,4.381,0.0842,447.756
-54.965,39.471,4.646,0.1792,447.956
-54.862,39.3,4.897,-0.3258,448.156
-54.77,39.122,5.137,0.2228,448.356
-54.67,38.949,5.03,0.0281,448.556
-54.569,38.776,4.785,-0.1903,448.756
-54.475,38.6,4.528,0.1221,448.956
-54.377,38.426,4.255,0.25,449.155
-54.27,38.257,3.963,-0.5621,449.355
-54.183,38.077,4.237,0.4918,449.555
-54.078,37.907,4.511,-0.2107,449.755
-53.981,37.732,4.467,-0.1313,449.955
-53.888,37.555,4.189,0.1411,450.155
-53.791,37.381,3.893,0.3741,450.354
-53.681,37.214,3.572,-0.6921,450.554
-53.594,37.034,3.893,0.5614,450.754
-53.488,36.864,4.19,-0.2796,450.954
-53.392,36.689,4.467,-0.1954,451.154
-53.303,36.511,4.196,0.1628,451.354
-53.208,36.335,3.9,0.4956,451.554
-53.095,36.169,3.579,-0.6892,451.754
-53.007,35.99,3.9,-0.0685,451.953
-52.921,35.809,4.196,0.4002,452.153
-52.822,35.637,4.472,0.1606,452.353
-52.716,35.467,4.655,-0.4074,452.553
-52.625,35.289,4.906,0.1386,452.753
-52.529,35.114,5.145,0.1945,452.953
-52.426,34.942,5.082,-0.2657,453.153
-52.332,34.766,4.841,0.1248,453.352
-52.234,34.592,4.587,0.2261,453.552
-52.128,34.422,4.317,-0.4736,453.752
-52.039,34.243,4.587,0.3803,453.952
-51.936,34.072,4.779,-0.1079,454.152
-51.837,33.898,4.521,-0.1482,454.352
-51.744,33.721,4.248,0.1173,454.552
-51.646,33.547,3.956,0.3195,454.751
-51.537,33.38,3.64,-0.6663,454.951
-51.452,33.199,3.956,0.0662,455.151
-51.364,33.019,4.249,0.484,455.351
-51.259,32.849,4.522,-0.0693,455.551
-51.157,32.678,4.328,-0.3667,455.75
-51.067,32.499,4.041,-0.0436,455.95
-50.979,32.32,3.732,0.6338,456.15
-50.869,32.153,4.041,-0.4764,456.35
-50.775,31.976,4.327,0.0985,456.55
-50.678,31.802,4.596,0.1102,456.75
-50.577,31.629,4.85,-0.1055,456.95
-50.48,31.454,5.092,-0.1208,457.15
-50.387,31.277,4.921,0.3645,457.35
-50.281,31.108,5.16,-0.331,457.55
-50.187,30.931,5.206,0.1083,457.75
-50.089,30.757,4.971,0.156,457.949
-49.985,30.586,4.724,-0.3452,458.149
-49.894,30.408,4.462,-0.002,458.349
-49.803,30.23,4.185,0.5042,458.549
-49.694,30.063,4.462,-0.3336,458.749
-49.597,29.889,4.483,-0.0347,458.948
-49.501,29.714,4.207,0.3112,459.148
-49.394,29.545,3.912,-0.5769,459.348
-49.307,29.365,4.208,0.0812,459.548
-49.218,29.186,4.297,0.4781,459.748
-49.112,29.017,4.51,-0.1574,459.947
-49.011,28.844,4.236,-0.3653,460.147
-48.923,28.665,3.943,-0.0091,460.347
-48.835,28.485,3.626,0.6716,460.547
-48.724,28.319,3.943,-0.5647,460.747
-48.633,28.141,4.236,0.3336,460.947
-48.53,27.97,4.51,0.0213,461.146
-48.426,27.8,4.272,-0.271,461.346
-48.332,27.624,3.981,0.515,461.545
-48.22,27.458,3.667,-0.6564,461.745
-48.13,27.279,3.981,0.4519,461.945
-48.025,27.109,4.271,-0.1743,462.145
-47.926,26.936,4.543,-0.1916,462.345
-47.834,26.759,4.71,0.398,462.544
-47.728,26.59,4.632,-0.4115,462.744
-47.636,26.412,4.884,0.1663,462.944
-47.538,26.238,4.7,0.0682,463.144
-47.437,26.065,4.437,0.1605,463.344
-47.332,25.895,4.158,0.0853,463.544
-47.223,25.727,3.859,-0.5928,463.744
-47.135,25.548,3.725,0.6365,463.944
-47.025,25.381,4.034,-0.525,464.144
-46.933,25.204,4.32,0.1899,464.343
-46.835,25.03,4.367,0.364,464.543
-46.724,24.864,4.083,-0.0825,464.743
-46.615,24.696,3.778,-0.6186,464.943
-46.529,24.516,3.963,0.5623,465.143
-46.422,24.347,4.254,0.115,465.342
-46.312,24.18,4.368,-0.0052,465.542
-46.202,24.013,4.084,0.0869,465.742
-46.089,23.848,3.78,0.6181,465.942
-45.957,23.698,4.085,-0.2403,466.142
-45.832,23.542,4.132,0.3185,466.342
-45.697,23.395,3.831,-0.051,466.542
-45.564,23.246,3.505,-0.6263,466.741
-45.451,23.082,3.144,0.8931,466.941
-45.31,22.94,3.505,0.0589,467.141
-45.167,22.8,3.604,-0.0674,467.341
-45.026,22.658,3.254,0.038,467.541
-44.885,22.518,2.863,1.0775,467.74
-44.716,22.41,3.047,-0.9513,467.94
-44.571,22.273,3.417,0.3121,468.14
-44.417,22.146,3.751,0.3866,468.339
-44.254,22.03,4.058,0.1672,468.539
-44.088,21.92,4.344,-0.0213,468.739
-43.921,21.809,4.612,-0.0958,468.939
-43.757,21.695,4.865,0.0312,469.139
-43.592,21.582,5.106,0.024,469.339
-43.426,21.469,5.336,-0.0033,469.539
-43.261,21.357,5.521,-0.0065,469.739
-43.096,21.244,5.299,-0.0043,469.939
-42.93,21.132,5.068,0.0,470.139
-42.765,21.019,4.825,0.0121,470.339
-42.6,20.907,4.57,0.1365,470.539
-42.431,20.799,4.299,0.413,470.739
-42.255,20.705,4.011,-0.5489,470.939
-42.089,20.593,4.162,0.5097,471.139
-41.913,20.498,4.27,0.4841,471.338
-41.729,20.421,4.129,0.0126,471.538
-41.545,20.344,3.828,-0.3425,471.738
-41.367,20.255,3.501,0.7205,471.937
-41.177,20.192,3.392,-0.7674,472.137
-40.999,20.101,3.729,0.4844,472.337
-40.813,20.028,4.037,0.2817,472.537
-40.623,19.965,4.324,0.1454,472.737
-40.432,19.907,4.593,0.2187,472.937
-40.238,19.858,4.726,0.0239,473.137
-40.044,19.81,4.464,-0.3116,473.337
-39.853,19.75,4.187,0.1446,473.536
-39.661,19.696,3.89,0.1891,473.736
-39.466,19.649,3.568,0.2549,473.936
-39.27,19.612,3.215,0.7385,474.136
-39.071,19.604,2.818,-1.1122,474.336
-38.878,19.552,3.214,0.5223,474.535
-38.681,19.521,3.567,0.2199,474.734
-38.483,19.498,3.311,-0.2786,474.934
-38.286,19.464,2.927,-0.6605,475.134
-38.095,19.405,2.483,1.4316,475.334
-37.895,19.402,2.926,0.1741,475.533
-37.696,19.406,3.311,-0.4284,475.733
-37.498,19.393,3.003,-0.9792,475.931
-37.305,19.342,2.648,1.2591,476.131
-37.105,19.34,3.068,0.0056,476.331
-36.905,19.339,3.437,0.034,476.531
-36.705,19.339,3.616,-0.0468,476.731
-36.506,19.337,3.267,-0.4178,476.931
-36.306,19.318,2.877,-0.3779,477.131
-36.109,19.285,2.424,1.5024,477.331
-35.916,19.31,2.866,0.1606,477.526
-35.721,19.341,3.199,-0.8628,477.723
-35.521,19.339,3.554,0.0251,477.923
-35.321,19.338,3.821,0.6047,478.123
-35.122,19.361,3.61,0.0762,478.323
-34.924,19.387,3.261,-0.2488,478.523
-34.725,19.403,2.87,-0.4497,478.722
-34.525,19.401,2.416,1.5122,478.922
-34.334,19.459,2.682,-1.2277,479.122
-34.136,19.469,3.094,0.3679,479.321
-33.94,19.493,3.307,0.8073,479.518
-33.748,19.548,3.652,-0.1926,479.718
-33.554,19.597,3.967,0.2065,479.918
-33.362,19.653,4.259,0.0045,480.118
-33.17,19.709,4.532,-0.2097,480.318
-32.976,19.758,4.789,0.0043,480.518
-32.782,19.806,4.708,0.3363,480.718
-32.592,19.867,4.445,0.3207,480.918
-32.406,19.941,4.167,0.3498,481.118
-32.225,20.027,3.868,-0.5901,481.318
-32.037,20.092,4.166,0.1304,481.517
-31.85,20.161,4.444,0.4039,481.717
-31.668,20.245,4.706,0.0856,481.917
-31.488,20.332,4.955,0.1169,482.117
-31.311,20.424,5.191,-0.0789,482.317
-31.131,20.513,5.222,-0.056,482.517
-30.951,20.6,4.987,0.3188,482.717
-30.777,20.697,4.741,0.3928,482.916
-30.611,20.809,4.988,-0.1602,483.116
-30.442,20.915,5.223,0.1751,483.316
-30.276,21.027,5.429,0.0051,483.516
-30.11,21.139,5.203,-0.0056,483.716
-29.944,21.251,4.967,-0.0072,483.916
-29.779,21.362,4.72,0.0048,484.116
-29.613,21.474,4.458,0.1945,484.316
-29.451,21.592,4.18,-0.2435,484.516
-29.284,21.702,3.883,0.5857,484.716
-29.132,21.83,3.972,0.2728,484.915
-28.987,21.967,3.658,-0.6598,485.114
-28.825,22.083,3.637,0.6675,485.314
-28.679,22.221,3.953,0.1165,485.514
-28.537,22.361,4.246,0.0346,485.714
-28.396,22.503,3.999,-0.017,485.914
-28.254,22.644,3.686,0.0093,486.114
-28.113,22.785,3.345,0.7891,486.314
-27.995,22.947,3.685,-0.3819,486.513
-27.867,23.098,3.677,-0.2423,486.712
-27.73,23.244,3.336,0.7934,486.911
-27.619,23.409,3.678,-0.0028,487.111
-27.507,23.575,3.991,-0.0184,487.311
-27.394,23.74,4.281,-0.0044,487.511
-27.281,23.905,4.553,0.0064,487.711
-27.169,24.071,4.809,0.0373,487.911
-27.057,24.237,4.716,0.397,488.111
-26.96,24.411,4.964,0.1699,488.311
-26.868,24.589,5.01,-0.351,488.511
-26.764,24.76,4.765,0.0677,488.711
-26.662,24.931,4.507,0.4346,488.91
-26.576,25.112,4.766,-0.0943,489.11
-26.486,25.29,4.856,-0.0301,489.31
-26.395,25.469,4.603,0.0728,489.51
-26.307,25.648,4.334,-0.0115,489.71
-26.219,25.827,4.048,0.2129,489.91
-26.138,26.01,3.74,0.3876,490.11
-26.071,26.198,3.405,-0.7615,490.31
-25.977,26.374,3.741,0.1272,490.51
-25.887,26.553,4.049,0.3011,490.71
-25.808,26.737,4.335,0.0085,490.909
-25.729,26.92,4.551,-0.1602,491.109
-25.645,27.102,4.279,-0.0907,491.309
-25.557,27.281,3.989,-0.1451,491.509
-25.464,27.458,3.676,0.6534,491.709
-25.395,27.646,3.989,-0.3317,491.909
-25.314,27.828,4.278,-0.224,492.109
-25.224,28.007,4.55,0.0829,492.309
-25.138,28.187,4.806,0.1085,492.509
-25.055,28.369,5.05,0.2031,492.709
-24.98,28.555,5.282,-0.3003,492.909
-24.894,28.735,5.505,-0.1059,493.108
-24.804,28.914,5.285,0.1237,493.308
-24.719,29.095,5.053,0.1866,493.508
-24.64,29.278,4.809,-0.3817,493.708
-24.548,29.456,4.809,-0.3817,493.908
