x,y,v,kappa
-0.3,-0.825,2.451,1.4701
-0.3,-0.88,0.722,-16.9278
-0.332,-0.922,1.084,7.515
-0.35,-0.969,1.049,8.0309
-0.35,-1.024,3.488,-0.7255
-0.35,-1.079,4.288,-0.0724
-0.35,-1.134,2.277,1.7027
-0.35,-1.189,0.648,-21.0056
-0.388,-1.228,0.78,14.5048
-0.4,-1.278,1.456,4.1628
-0.4,-1.333,3.937,-0.4153
-0.4,-1.388,5.357,0.0444
-0.4,-1.443,6.473,0.0
-0.4,-1.498,7.423,0.0
-0.4,-1.552,6.891,0.0
-0.4,-1.607,5.855,0.0
-0.4,-1.662,4.591,0.0966
-0.4,-1.717,2.807,-1.1202
-0.4,-1.772,0.813,13.3442
-0.374,-1.816,1.976,-2.2607
-0.35,-1.861,1.58,-3.5366
-0.331,-1.909,0.931,10.1855
-0.293,-1.947,3.022,-0.9667
-0.254,-1.986,2.792,1.1325
-0.215,-2.025,0.84,-12.5198
-0.2,-2.074,1.116,7.094
-0.173,-2.117,1.39,4.5697
-0.134,-2.156,3.91,-0.3194
-0.095,-2.195,2.582,-1.324
-0.056,-2.234,0.734,16.3949
-0.004,-2.24,1.815,2.6795
0.051,-2.241,0.644,-21.3132
0.09,-2.28,0.743,16.001
0.14,-2.29,1.663,3.1923
0.195,-2.29,4.021,-0.3324
0.25,-2.29,5.409,-0.0008
0.305,-2.29,4.008,0.343
0.36,-2.29,1.632,-3.3135
0.411,-2.301,0.746,-15.8439
0.449,-2.339,0.645,21.2107
0.504,-2.34,2.743,-1.1733
0.559,-2.34,1.773,-2.8072
0.61,-2.35,0.737,-16.2459
0.649,-2.389,0.65,20.8802
0.703,-2.39,2.695,-1.2158
0.758,-2.39,3.917,0.5237
0.813,-2.39,1.404,-4.4778
0.863,-2.403,0.797,-13.9041
0.902,-2.44,0.655,20.6078
0.957,-2.44,2.637,-1.2701
1.012,-2.44,1.502,-3.9139
1.062,-2.452,0.776,-14.6524
1.101,-2.49,0.65,20.9235
1.154,-2.494,0.64,-21.5268
1.193,-2.533,0.704,17.8323
1.245,-2.54,1.621,3.3614
1.3,-2.54,0.637,-21.7846
1.339,-2.579,0.754,15.5139
1.389,-2.59,1.556,3.6465
1.444,-2.59,3.976,-0.3948
1.499,-2.59,4.64,0.1845
1.554,-2.59,2.824,-1.1073
1.606,-2.596,0.695,-18.2541
1.645,-2.635,0.683,18.9248
1.698,-2.64,3.642,0.6076
1.753,-2.64,3.231,-0.8459
1.805,-2.645,0.688,-18.6269
1.844,-2.684,0.69,18.534
1.897,-2.69,3.097,0.9205
1.952,-2.69,3.644,-0.5341
2.005,-2.695,0.681,-19.017
2.044,-2.734,0.697,18.1599
2.096,-2.74,2.722,1.1913
2.151,-2.74,4.578,-0.1918
2.206,-2.74,3.984,0.3875
2.261,-2.74,1.576,-3.5543
2.311,-2.751,0.753,-15.5886
2.35,-2.79,0.641,21.4917
2.405,-2.79,2.291,-1.6816
2.46,-2.79,4.296,0.136
2.515,-2.79,5.626,0.0006
2.569,-2.79,4.675,-0.0892
2.624,-2.79,2.942,1.0198
2.679,-2.79,0.858,-11.9847
2.724,-2.814,3.487,-0.0929
2.768,-2.84,1.231,5.829
2.817,-2.857,0.902,-10.8579
2.858,-2.89,0.698,18.1462
2.913,-2.89,3.17,-0.8787
2.967,-2.89,1.183,-6.3104
3.016,-2.906,0.926,-10.3042
3.057,-2.94,0.689,18.5762
3.111,-2.94,2.413,-1.5163
3.166,-2.94,4.361,0.0448
3.221,-2.94,3.112,0.9119
3.276,-2.94,0.918,-10.4721
3.322,-2.962,1.632,-3.3145
3.365,-2.99,0.783,14.4187
3.42,-2.99,2.609,-1.2975
3.475,-2.99,2.768,1.152
3.53,-2.99,0.847,-12.3031
3.575,-3.015,3.482,-0.2246
3.619,-3.04,0.838,12.571
3.674,-3.04,2.874,-1.069
3.729,-3.04,4.438,-0.0215
3.784,-3.04,2.549,1.3592
3.839,-3.04,0.732,-16.4814
3.881,-3.071,1.142,6.7651
3.928,-3.09,1.03,8.329
3.983,-3.09,3.721,0.5645
4.038,-3.09,0.745,-15.9108
4.08,-3.12,1.218,5.9551
4.127,-3.14,1.002,8.7994
4.182,-3.14,3.723,0.4926
4.237,-3.14,0.757,-15.4237
