x,y,left_dist,right_dist,Tx,Ty,Nx,Ny,kappa,dkappa,ddkappa,s
8.381556662353885,-29.930949935799685,1.367119388605653,1.1985619366764977,-0.11730060728932536,-0.9930964442125119,0.9930964442125119,-0.11730060728932536,0.3909632784601583,-2.7653948523960556,-18.288220267151363,221.4
8.372027622270032,-30.03049488742999,1.3795654052619137,1.320125433741578,-0.10003535725734175,-0.9949838728823256,0.9949838728823256,-0.10003535725734175,-0.055358313098357315,-3.2578584194992413,13.60975909671159,221.5
8.361552075533623,-30.129921997434163,1.3644357947379193,1.2482394417703786,-0.12828076671185937,-0.9917378811379348,0.9917378811379348,-0.12828076671185937,-0.26060840543969,-0.04344303305373734,25.993620055073368,221.60000000000002
8.3463815438953,-30.228764574139802,1.3382552452571104,1.2482394417703786,-0.15170531486618102,-0.9884257571721577,0.9884257571721577,-0.15170531486618102,-0.06404691970910478,1.9408655915154323,3.72065276470782,221.70000000000002
8.331211012256977,-30.32760715084544,1.4177687311121479,1.3583287606001202,-0.1409835550846409,-0.9900119278037467,0.9900119278037467,-0.1409835550846409,0.1275647128633965,0.7006875198878267,-14.234269472524744,221.8
8.318187659744519,-30.42674710893709,1.3453341197131052,1.2482394417703786,-0.12644463617164112,-0.9919736558913469,0.9919736558913469,-0.12644463617164112,0.07609058426846056,-0.9059883029895169,-7.814080676075315,221.9
8.30592332052749,-30.52599218933692,1.3191535702322923,1.2482394417703786,-0.12590115625903098,-0.9920427807569625,0.9920427807569625,-0.12590115625903098,-0.053632947734506914,-0.8621286153272364,-0.33657452661707277,222.0
8.293008224613587,-30.625149392024838,1.3223858096245422,1.2482394417703786,-0.13707785028791394,-0.9905602672019916,0.9905602672019916,-0.13707785028791394,-0.09633513879698674,-0.9733032083129315,-4.598178709133001,222.10000000000002
8.278509344806519,-30.7240927216855,1.34856635910535,1.2482394417703786,-0.14498879662080658,-0.9894332867123738,0.9894332867123738,-0.14498879662080658,-0.24829358939709323,-1.7817643571538366,1.4477589290650217,222.20000000000002
8.26401046499945,-30.82303605134617,1.359491868625125,1.2482394417703786,-0.1861385780206354,-0.9825234906857238,0.9825234906857238,-0.1861385780206354,-0.45268801022775407,-0.6837514224999272,10.964825814150073,222.3
8.241324756605524,-30.92036977390894,1.3333113191443136,1.2482394417703786,-0.23369494202647093,-0.9723099578143864,0.9723099578143864,-0.23369494202647093,-0.38504387389707867,0.41120080567617817,4.124811145458846,222.4
8.217286032674272,-31.017437480957977,1.3082280607125258,1.2482394417703786,-0.26122602149854274,-0.9652776521172706,0.9652776521172706,-0.26122602149854274,-0.37044784909251843,0.14121080659184215,2.146600548919669,222.5
8.189118739670777,-31.11328049989283,1.334408610193334,1.2482394417703786,-0.3049824571582985,-0.9523579583378933,0.9523579583378933,-0.3049824571582985,-0.35680171257871024,0.840520915460112,4.710176145176392,222.60000000000002
8.156338805516192,-31.207755236816627,1.3605891596741417,1.2482394417703786,-0.32932701458413566,-0.9442159167609109,0.9442159167609109,-0.32932701458413566,-0.20234366600049603,1.0832460356271207,4.241797280364027,222.70000000000002
8.123254829045335,-31.302119404685357,1.3474690680563386,1.2482394417703786,-0.3432854096401813,-0.9392311257225254,0.9392311257225254,-0.3432854096401813,-0.14015250545328609,1.6888803715329175,9.895004086720185,222.8
8.087689174206194,-31.395581077021458,1.3212885185755219,1.2482394417703786,-0.3556565448348808,-0.9346167140149564,0.9346167140149564,-0.3556565448348808,0.13543240830608752,3.0622468529711577,0.098395906217833,222.9
8.052123519367054,-31.48904274935756,1.3202508612813175,1.2482394417703786,-0.31766140950097027,-0.9482042021034368,0.9482042021034368,-0.31766140950097027,0.4722968651409455,1.708559552776484,-12.335270167260942,223.0
